Open,High,Low,Volume,Close,Date
71170.01,71397.2,71121.28,633.82429,71366.17,2024-06-06 17:30:00
71010.29,71204.59,71000.94,507.94876,71170.01,2024-06-06 17:00:00
70988.01,71104.88,70935.01,290.83043,71010.28,2024-06-06 16:30:00
70935.34,71000.0,70897.44,226.32409,70988.0,2024-06-06 16:00:00
70978.89,71000.0,70892.5,200.34405,70935.34,2024-06-06 15:30:00
70994.68,70994.68,70910.0,199.54329,70978.88,2024-06-06 15:00:00
70904.01,71147.28,70904.0,367.90896,70994.68,2024-06-06 14:30:00
70975.21,70975.22,70862.5,226.48551,70904.01,2024-06-06 14:00:00
71021.46,71039.5,70868.31,291.64204,70975.22,2024-06-06 13:30:00
70890.05,71069.62,70878.71,340.67668,71021.47,2024-06-06 13:00:00
70888.0,70970.25,70853.23,263.19231,70890.05,2024-06-06 12:30:00
70958.2,70958.2,70804.0,253.00483,70887.99,2024-06-06 12:00:00
70895.45,71037.72,70880.0,324.39232,70958.19,2024-06-06 11:30:00
70830.17,70932.6,70800.0,386.47363,70895.45,2024-06-06 11:00:00
71054.51,71084.4,70820.36,282.30948,70830.18,2024-06-06 10:30:00
70959.79,71106.46,70939.32,297.02955,71054.52,2024-06-06 10:00:00
71050.0,71064.0,70909.7,294.69566,70959.8,2024-06-06 09:30:00
71162.39,71170.77,71012.34,274.09819,71050.0,2024-06-06 09:00:00
71160.01,71188.0,71128.76,147.11679,71162.39,2024-06-06 08:30:00
71206.19,71228.95,71121.59,256.04089,71160.0,2024-06-06 08:00:00
71124.01,71237.02,71103.7,198.1433,71206.19,2024-06-06 07:30:00
71099.99,71189.97,71082.5,215.42981,71124.0,2024-06-06 07:00:00
71018.06,71140.0,70900.0,276.49902,71099.99,2024-06-06 06:30:00
71152.0,71183.99,70955.99,220.64743,71018.06,2024-06-06 06:00:00
71108.0,71179.59,71087.52,250.34088,71152.0,2024-06-06 05:30:00
70850.0,71172.0,70796.8,443.61937,71108.0,2024-06-06 05:00:00
71144.85,71294.47,70700.0,590.77676,70850.0,2024-06-06 04:30:00
71130.42,71274.11,71108.01,166.58856,71144.86,2024-06-06 04:00:00
71138.43,71264.28,71090.0,214.86116,71130.42,2024-06-06 03:30:00
71045.35,71192.34,71036.31,148.47563,71138.42,2024-06-06 03:00:00
71196.02,71211.34,71038.48,214.78711,71045.34,2024-06-06 02:30:00
71253.35,71254.8,71166.93,302.19434,71196.02,2024-06-06 02:00:00
71279.95,71357.68,71160.0,397.2665,71253.35,2024-06-06 01:30:00
70943.55,71398.73,70907.5,481.72531,71279.95,2024-06-06 01:00:00
71096.8,71181.03,70871.2,456.26005,70943.56,2024-06-06 00:30:00
71124.93,71211.99,70895.15,610.10055,71096.81,2024-06-06 00:00:00
71628.98,71748.22,70991.47,1168.43841,71124.93,2024-06-05 23:30:00
71433.22,71704.0,71404.73,597.56967,71628.98,2024-06-05 23:00:00
71312.78,71586.81,71231.48,770.33222,71433.22,2024-06-05 22:30:00
71646.29,71697.95,71268.0,789.16838,71312.77,2024-06-05 22:00:00
71580.01,71758.0,71414.78,731.16528,71646.29,2024-06-05 21:30:00
71543.57,71731.35,71360.72,1205.01869,71580.0,2024-06-05 21:00:00
70867.99,71574.09,70775.0,1562.8401,71543.57,2024-06-05 20:30:00
70739.99,71080.0,70700.8,901.11953,70867.99,2024-06-05 20:00:00
70730.7,70769.24,70383.66,952.2962,70739.99,2024-06-05 19:30:00
71115.59,71115.6,70588.0,926.14985,70730.7,2024-06-05 19:00:00
70940.01,71169.99,70886.65,759.34495,71115.6,2024-06-05 18:30:00
70774.03,71120.0,70657.24,858.842,70940.01,2024-06-05 18:00:00
70971.7,71030.0,70652.6,558.98872,70774.03,2024-06-05 17:30:00
70900.0,71093.96,70855.64,415.1766,70971.71,2024-06-05 17:00:00
70800.33,70999.0,70694.61,325.2701,70900.0,2024-06-05 16:30:00
70778.81,70904.57,70725.03,442.61904,70800.33,2024-06-05 16:00:00
70894.2,70908.59,70728.0,418.01022,70778.82,2024-06-05 15:30:00
70989.36,71013.59,70825.0,391.33409,70894.19,2024-06-05 15:00:00
70927.57,71032.08,70861.0,367.37295,70989.36,2024-06-05 14:30:00
71103.83,71136.0,70880.4,631.88575,70927.57,2024-06-05 14:00:00
71199.99,71243.6,71032.6,463.65811,71103.83,2024-06-05 13:30:00
71065.4,71379.21,71032.6,866.89691,71200.0,2024-06-05 13:00:00
71119.06,71214.26,71063.41,431.03601,71065.39,2024-06-05 12:30:00
70973.23,71150.0,70896.0,663.19394,71119.05,2024-06-05 12:00:00
70999.99,71008.0,70850.0,568.51312,70973.22,2024-06-05 11:30:00
71035.0,71046.19,70890.0,325.08613,70999.99,2024-06-05 11:00:00
71168.54,71196.0,70884.61,479.50186,71034.99,2024-06-05 10:30:00
71030.9,71260.0,71012.0,895.45818,71168.53,2024-06-05 10:00:00
70947.58,71045.04,70826.15,462.81343,71030.9,2024-06-05 09:30:00
70870.0,70991.73,70768.0,385.43528,70947.58,2024-06-05 09:00:00
70837.96,70941.84,70782.06,400.89463,70870.0,2024-06-05 08:30:00
70977.15,71140.3,70821.09,644.19998,70837.96,2024-06-05 08:00:00
70986.29,71011.42,70672.08,753.09961,70977.16,2024-06-05 07:30:00
71002.13,71275.0,70885.2,952.60429,70986.3,2024-06-05 07:00:00
70775.99,71007.97,70646.16,575.12129,71002.12,2024-06-05 06:30:00
70624.0,70900.0,70546.42,590.93117,70776.0,2024-06-05 06:00:00
70537.83,70645.0,70423.51,445.13879,70624.01,2024-06-05 05:30:00
70414.9,70610.0,70414.9,259.41418,70537.84,2024-06-05 05:00:00
70561.31,70591.99,70414.9,223.497,70414.91,2024-06-05 04:30:00
70645.41,70693.21,70510.0,294.5842,70561.3,2024-06-05 04:00:00
70620.01,70736.0,70529.99,461.59573,70645.41,2024-06-05 03:30:00
70491.99,70630.08,70440.0,341.97954,70620.0,2024-06-05 03:00:00
70402.69,70493.88,70340.41,218.3868,70491.99,2024-06-05 02:30:00
70262.56,70550.0,70223.92,304.99335,70402.69,2024-06-05 02:00:00
70423.61,70440.0,70168.67,371.26782,70262.55,2024-06-05 01:30:00
70472.0,70500.0,70092.5,892.97275,70423.6,2024-06-05 01:00:00
70693.67,70727.76,70460.0,620.1185,70472.0,2024-06-05 00:30:00
70928.99,71000.0,70687.56,1132.93125,70693.67,2024-06-05 00:00:00
70564.01,71063.45,70564.0,1552.084,70928.99,2024-06-04 23:30:00
70486.52,70700.0,70360.4,517.85761,70564.0,2024-06-04 23:00:00
70800.0,70833.52,70483.33,959.35201,70486.51,2024-06-04 22:30:00
70863.21,70999.0,70656.37,1468.86959,70800.0,2024-06-04 22:00:00
70445.0,70907.95,70388.17,2108.16882,70863.21,2024-06-04 21:30:00
69988.73,70480.0,69960.57,1629.92829,70445.0,2024-06-04 21:00:00
69651.49,70179.66,69463.83,1678.80664,69988.74,2024-06-04 20:30:00
69749.39,69857.36,69319.79,1262.58136,69651.49,2024-06-04 20:00:00
69527.99,70089.99,69527.99,2138.05772,69749.39,2024-06-04 19:30:00
69429.78,69830.75,69198.14,1603.99048,69527.99,2024-06-04 19:00:00
68946.56,69461.44,68946.55,706.5224,69429.78,2024-06-04 18:30:00
69059.0,69155.5,68884.48,465.02936,68946.56,2024-06-04 18:00:00
68955.84,69093.66,68843.73,516.76753,69059.0,2024-06-04 17:30:00
68928.37,69030.0,68841.87,270.07914,68955.85,2024-06-04 17:00:00
68890.66,68972.0,68852.0,248.40791,68928.38,2024-06-04 16:30:00
68806.8,68958.0,68789.8,278.49728,68890.66,2024-06-04 16:00:00
68717.92,68885.9,68701.83,373.14799,68806.81,2024-06-04 15:30:00
68704.81,68810.59,68567.32,398.86296,68717.92,2024-06-04 15:00:00
68836.54,68890.01,68599.87,854.9216,68704.81,2024-06-04 14:30:00
69110.3,69110.55,68827.0,247.41005,68836.54,2024-06-04 14:00:00
69013.62,69191.99,68880.99,471.95606,69110.3,2024-06-04 13:30:00
68993.01,69074.82,68945.48,362.68007,69013.63,2024-06-04 13:00:00
68905.43,69055.99,68894.21,200.21896,68993.02,2024-06-04 12:30:00
68948.44,69039.71,68900.01,300.67687,68905.43,2024-06-04 12:00:00
68956.01,68956.02,68745.68,851.42706,68948.44,2024-06-04 11:30:00
69110.9,69110.9,68914.28,249.97095,68956.01,2024-06-04 11:00:00
69061.22,69156.16,68992.46,200.15799,69110.9,2024-06-04 10:30:00
69228.62,69268.27,69057.12,141.90413,69061.22,2024-06-04 10:00:00
69170.22,69258.24,69105.92,243.71802,69228.61,2024-06-04 09:30:00
69212.25,69249.99,69152.0,147.17252,69170.22,2024-06-04 09:00:00
69139.58,69370.01,69114.98,241.48963,69212.25,2024-06-04 08:30:00
69265.0,69265.01,69080.8,176.81606,69139.57,2024-06-04 08:00:00
69215.41,69306.67,69168.39,249.87911,69265.0,2024-06-04 07:30:00
69012.98,69215.41,69001.24,304.31106,69215.4,2024-06-04 07:00:00
69001.4,69110.0,68900.6,190.84646,69012.99,2024-06-04 06:30:00
68784.01,69090.9,68770.19,274.09991,69001.41,2024-06-04 06:00:00
68809.89,68938.07,68629.9,611.37617,68784.01,2024-06-04 05:30:00
68882.73,68918.2,68730.51,252.53221,68809.9,2024-06-04 05:00:00
69042.51,69062.19,68860.42,216.49698,68882.72,2024-06-04 04:30:00
68970.85,69144.33,68964.68,246.36422,69042.51,2024-06-04 04:00:00
69081.17,69081.82,68810.0,323.15695,68970.85,2024-06-04 03:30:00
69040.0,69179.7,68965.34,232.09633,69081.17,2024-06-04 03:00:00
69101.28,69191.86,68899.51,329.20518,69040.01,2024-06-04 02:30:00
69403.7,69403.7,69101.27,213.04182,69101.28,2024-06-04 02:00:00
69204.0,69509.38,69160.01,711.88697,69403.7,2024-06-04 01:30:00
69111.65,69233.67,69021.77,336.34861,69204.0,2024-06-04 01:00:00
69288.41,69296.68,69059.99,332.27479,69111.66,2024-06-04 00:30:00
69294.51,69444.49,69260.0,330.26635,69288.41,2024-06-04 00:00:00
69268.98,69363.12,69162.98,322.85821,69294.52,2024-06-03 23:30:00
69162.32,69389.92,69162.32,304.10591,69268.97,2024-06-03 23:00:00
69080.02,69195.99,68800.0,481.91289,69162.32,2024-06-03 22:30:00
69243.99,69280.0,68899.89,704.07102,69080.02,2024-06-03 22:00:00
69615.27,69715.61,69152.63,904.55291,69243.99,2024-06-03 21:30:00
69130.0,69631.16,69102.32,735.27529,69615.28,2024-06-03 21:00:00
68776.01,69349.84,68760.0,1127.75154,69130.0,2024-06-03 20:30:00
69815.87,69831.89,68500.0,2509.15908,68776.01,2024-06-03 20:00:00
69795.33,70079.67,69623.24,1221.89777,69815.88,2024-06-03 19:30:00
69687.16,70288.0,69682.09,2188.49473,69795.34,2024-06-03 19:00:00
69746.23,69760.0,69521.04,561.54257,69687.15,2024-06-03 18:30:00
69399.99,69769.3,69290.0,1210.67489,69746.23,2024-06-03 18:00:00
69080.0,69444.0,69075.4,676.233,69400.0,2024-06-03 17:30:00
69196.15,69240.0,68992.95,375.92511,69080.0,2024-06-03 17:00:00
68908.0,69248.99,68824.0,522.02307,69196.15,2024-06-03 16:30:00
69175.33,69175.33,68876.98,716.90121,68907.99,2024-06-03 16:00:00
69014.89,69186.79,69014.88,284.80305,69175.32,2024-06-03 15:30:00
69004.99,69103.33,68998.41,314.92513,69014.88,2024-06-03 15:00:00
69142.54,69187.06,68913.72,354.40567,69005.0,2024-06-03 14:30:00
69264.56,69333.0,69137.0,577.76896,69142.55,2024-06-03 14:00:00
68906.7,69288.0,68906.69,680.16557,69264.56,2024-06-03 13:30:00
68881.4,68920.0,68804.0,359.87419,68906.7,2024-06-03 13:00:00
69038.94,69179.62,68864.11,1060.86476,68881.41,2024-06-03 12:30:00
69099.28,69221.0,68962.1,1359.58506,69038.94,2024-06-03 12:00:00
68699.99,69099.29,68632.01,1132.3329,69099.28,2024-06-03 11:30:00
68596.01,68780.0,68596.0,445.3251,68700.0,2024-06-03 11:00:00
68510.0,68666.66,68441.16,357.78586,68596.01,2024-06-03 10:30:00
68327.28,68600.0,68327.28,417.53062,68510.0,2024-06-03 10:00:00
68382.8,68469.35,68285.29,392.04719,68327.29,2024-06-03 09:30:00
68317.99,68518.7,68317.99,291.10698,68382.81,2024-06-03 09:00:00
68416.09,68451.07,68201.0,431.31989,68317.99,2024-06-03 08:30:00
68620.0,68660.0,68404.51,368.79785,68416.08,2024-06-03 08:00:00
68476.01,68793.97,68476.0,794.6364,68620.01,2024-06-03 07:30:00
68225.58,68553.67,68162.0,691.82912,68476.01,2024-06-03 07:00:00
67824.0,68340.03,67823.8,685.79957,68225.58,2024-06-03 06:30:00
67665.4,67873.87,67612.48,242.81719,67823.99,2024-06-03 06:00:00
67765.62,67860.0,67659.6,302.60333,67665.4,2024-06-03 05:30:00
67886.63,67886.72,67765.62,126.42882,67765.63,2024-06-03 05:00:00
67928.0,67984.01,67863.0,154.86,67886.63,2024-06-03 04:30:00
67946.99,67984.01,67850.0,136.8596,67927.99,2024-06-03 04:00:00
67816.13,67965.93,67809.96,193.73384,67947.0,2024-06-03 03:30:00
67827.83,67871.82,67755.0,85.72347,67816.14,2024-06-03 03:00:00
67831.21,67902.12,67779.72,177.55602,67827.83,2024-06-03 02:30:00
67692.57,67831.21,67686.6,120.99261,67831.2,2024-06-03 02:00:00
67736.95,67771.9,67577.65,244.03895,67692.58,2024-06-03 01:30:00
67595.24,67798.0,67560.0,298.83552,67736.95,2024-06-03 01:00:00
67697.14,67745.85,67257.47,1266.67742,67595.24,2024-06-03 00:30:00
67590.0,67754.63,67517.25,323.76456,67697.14,2024-06-03 00:00:00
67879.27,67879.28,67456.88,1156.6687,67590.01,2024-06-02 23:30:00
67929.63,68062.13,67808.66,713.81126,67879.28,2024-06-02 23:00:00
68103.63,68103.64,67866.66,468.14561,67929.64,2024-06-02 22:30:00
68057.91,68120.0,68028.0,167.14241,68103.63,2024-06-02 22:00:00
68142.18,68200.0,67980.0,273.13399,68057.91,2024-06-02 21:30:00
68072.1,68168.0,68046.0,203.78646,68142.17,2024-06-02 21:00:00
68252.51,68297.12,68016.19,262.02797,68072.1,2024-06-02 20:30:00
68345.67,68460.0,68119.39,697.13439,68252.5,2024-06-02 20:00:00
68165.97,68364.0,68073.65,1388.11853,68345.67,2024-06-02 19:30:00
68070.0,68214.66,67950.0,361.72531,68165.98,2024-06-02 19:00:00
67934.99,68092.0,67800.0,360.55115,68070.0,2024-06-02 18:30:00
68092.0,68143.79,67852.24,303.6613,67934.99,2024-06-02 18:00:00
68251.53,68305.0,67920.0,638.16126,68092.0,2024-06-02 17:30:00
67619.99,68320.08,67612.02,1021.97231,68251.52,2024-06-02 17:00:00
67530.0,67620.0,67492.6,191.99969,67619.99,2024-06-02 16:30:00
67506.56,67546.2,67442.42,126.41378,67529.99,2024-06-02 16:00:00
67530.0,67581.97,67367.2,254.77456,67506.55,2024-06-02 15:30:00
67585.44,67617.1,67377.79,630.8296,67529.99,2024-06-02 15:00:00
67750.68,67772.65,67585.43,375.24314,67585.43,2024-06-02 14:30:00
67753.8,67812.57,67747.02,159.12466,67750.67,2024-06-02 14:00:00
67721.01,67768.0,67671.81,198.66478,67753.79,2024-06-02 13:30:00
67748.0,67761.27,67721.0,161.43401,67721.0,2024-06-02 13:00:00
67841.09,67842.91,67720.41,181.04775,67747.99,2024-06-02 12:30:00
67782.4,67852.33,67781.44,196.22522,67841.09,2024-06-02 12:00:00
67728.41,67794.0,67724.6,130.34973,67782.41,2024-06-02 11:30:00
67803.23,67803.24,67728.4,117.36414,67728.4,2024-06-02 11:00:00
67852.62,67867.6,67789.12,90.82591,67803.24,2024-06-02 10:30:00
67812.35,67852.63,67811.73,78.32075,67852.62,2024-06-02 10:00:00
67789.48,67812.36,67745.18,100.96441,67812.36,2024-06-02 09:30:00
67798.81,67807.99,67785.0,76.33121,67789.47,2024-06-02 09:00:00
67733.25,67798.83,67726.31,163.77825,67798.82,2024-06-02 08:30:00
67756.02,67785.0,67643.33,196.6088,67733.26,2024-06-02 08:00:00
67755.0,67815.0,67726.81,143.66619,67756.02,2024-06-02 07:30:00
67865.87,67870.0,67710.0,167.71031,67755.0,2024-06-02 07:00:00
67888.99,67900.0,67764.01,240.36589,67865.86,2024-06-02 06:30:00
67796.94,67910.55,67760.64,147.31383,67889.0,2024-06-02 06:00:00
67766.84,67809.81,67744.0,151.45722,67796.95,2024-06-02 05:30:00
67751.61,67768.56,67723.0,60.44502,67766.85,2024-06-02 05:00:00
67765.41,67819.78,67751.6,103.3146,67751.61,2024-06-02 04:30:00
67845.25,67845.25,67765.4,101.16852,67765.4,2024-06-02 04:00:00
67760.01,67885.0,67710.0,162.28098,67845.25,2024-06-02 03:30:00
67760.01,67820.2,67719.38,172.47396,67760.01,2024-06-02 03:00:00
67796.54,67799.65,67713.23,117.88717,67760.01,2024-06-02 02:30:00
67742.28,67796.54,67731.54,123.59756,67796.54,2024-06-02 02:00:00
67753.76,67771.53,67700.0,213.58639,67742.28,2024-06-02 01:30:00
67728.52,67782.64,67710.0,88.36403,67753.76,2024-06-02 01:00:00
67750.7,67759.0,67685.72,86.16395,67728.52,2024-06-02 00:30:00
67733.03,67773.03,67726.32,86.36391,67750.71,2024-06-02 00:00:00
67791.02,67821.73,67731.13,190.74678,67733.03,2024-06-01 23:30:00
67675.95,67900.0,67556.72,1031.78025,67791.02,2024-06-01 23:00:00
67700.01,67700.01,67616.67,145.38256,67675.95,2024-06-01 22:30:00
67707.0,67719.92,67642.92,129.3437,67700.01,2024-06-01 22:00:00
67691.28,67719.99,67612.0,175.5294,67707.0,2024-06-01 21:30:00
67777.22,67791.77,67668.01,119.56476,67691.28,2024-06-01 21:00:00
67803.33,67824.0,67755.01,201.92582,67777.22,2024-06-01 20:30:00
67800.0,67870.0,67761.7,192.8083,67803.34,2024-06-01 20:00:00
67720.01,67820.0,67673.0,186.1969,67800.0,2024-06-01 19:30:00
67778.23,67822.65,67720.0,205.50247,67720.01,2024-06-01 19:00:00
67717.76,67837.0,67714.28,213.76729,67778.23,2024-06-01 18:30:00
67721.85,67872.5,67695.0,250.15444,67717.76,2024-06-01 18:00:00
67660.57,67723.07,67640.0,158.07396,67721.85,2024-06-01 17:30:00
67670.66,67694.0,67660.56,123.66785,67660.57,2024-06-01 17:00:00
67627.33,67679.5,67627.32,126.02166,67670.66,2024-06-01 16:30:00
67668.23,67703.24,67627.32,141.39819,67627.33,2024-06-01 16:00:00
67706.69,67750.0,67668.22,176.22849,67668.23,2024-06-01 15:30:00
67665.02,67709.99,67635.0,139.89686,67706.69,2024-06-01 15:00:00
67704.0,67760.0,67665.01,209.49249,67665.02,2024-06-01 14:30:00
67628.99,67741.06,67628.99,216.22309,67704.0,2024-06-01 14:00:00
67632.07,67664.12,67611.61,160.22471,67628.99,2024-06-01 13:30:00
67610.91,67733.01,67575.23,245.57699,67632.08,2024-06-01 13:00:00
67693.32,67706.63,67606.14,106.23009,67610.9,2024-06-01 12:30:00
67662.95,67696.0,67607.94,118.38772,67693.32,2024-06-01 12:00:00
67686.35,67729.87,67641.15,147.85115,67662.95,2024-06-01 11:30:00
67603.01,67810.0,67603.0,198.93037,67686.35,2024-06-01 11:00:00
67680.01,67685.64,67603.0,117.79359,67603.01,2024-06-01 10:30:00
67679.99,67726.84,67675.0,103.97539,67680.01,2024-06-01 10:00:00
67715.31,67763.81,67656.0,211.98858,67679.99,2024-06-01 09:30:00
67655.16,67757.14,67655.15,138.25714,67715.31,2024-06-01 09:00:00
67729.05,67739.6,67623.24,174.94418,67655.16,2024-06-01 08:30:00
67661.6,67740.0,67661.59,132.03395,67729.05,2024-06-01 08:00:00
67560.0,67710.0,67546.52,195.68563,67661.6,2024-06-01 07:30:00
67571.3,67588.0,67428.44,296.17115,67560.0,2024-06-01 07:00:00
67655.66,67710.29,67520.53,270.3886,67571.3,2024-06-01 06:30:00
67559.73,67689.64,67552.0,212.75264,67655.66,2024-06-01 06:00:00
67540.01,67703.89,67507.39,357.1181,67559.73,2024-06-01 05:30:00
67239.2,67602.6,67239.19,294.51607,67540.01,2024-06-01 05:00:00
67509.52,67564.0,67239.19,552.37482,67239.2,2024-06-01 04:30:00
67642.17,67642.17,67509.51,129.9749,67509.52,2024-06-01 04:00:00
67564.91,67668.0,67564.91,249.29661,67642.17,2024-06-01 03:30:00
67624.0,67690.77,67500.0,321.2096,67564.91,2024-06-01 03:00:00
67709.04,67710.0,67528.82,231.05519,67624.0,2024-06-01 02:30:00
67675.2,67755.0,67626.07,241.54401,67709.04,2024-06-01 02:00:00
67681.0,67798.0,67600.0,284.77465,67675.2,2024-06-01 01:30:00
67534.17,67999.0,67500.82,1197.93526,67681.0,2024-06-01 01:00:00
67414.88,67595.06,67342.24,445.52763,67534.17,2024-06-01 00:30:00
67305.5,67427.68,67170.0,569.03981,67414.88,2024-06-01 00:00:00
67342.77,67444.47,67288.2,383.04002,67305.5,2024-05-31 23:30:00
67417.98,67455.93,67287.97,287.26257,67342.77,2024-05-31 23:00:00
67200.01,67459.66,67160.3,598.68095,67417.98,2024-05-31 22:30:00
67000.01,67221.53,66876.8,788.25693,67200.01,2024-05-31 22:00:00
67215.58,67352.41,66670.0,2093.77494,67000.01,2024-05-31 21:30:00
67457.05,67476.96,67200.0,779.02564,67215.58,2024-05-31 21:00:00
67501.76,67548.38,67250.4,883.44763,67457.05,2024-05-31 20:30:00
67759.01,67858.08,67264.46,1728.34679,67501.76,2024-05-31 20:00:00
68078.34,68078.34,67676.76,1812.62878,67759.01,2024-05-31 19:30:00
68707.72,68779.67,68025.02,1396.76667,68078.34,2024-05-31 19:00:00
68643.59,68821.01,68619.0,744.72677,68707.72,2024-05-31 18:30:00
68560.0,69044.1,68531.02,1950.22958,68643.59,2024-05-31 18:00:00
68349.73,68605.17,68320.77,543.9692,68560.01,2024-05-31 17:30:00
68293.6,68461.0,68293.59,453.92579,68349.73,2024-05-31 17:00:00
68333.33,68434.9,68280.0,491.97636,68293.6,2024-05-31 16:30:00
68145.0,68333.33,68097.82,344.51522,68333.33,2024-05-31 16:00:00
67950.0,68274.14,67930.0,516.05438,68144.99,2024-05-31 15:30:00
67926.93,68000.0,67878.04,430.92515,67950.0,2024-05-31 15:00:00
68136.01,68184.4,67876.0,500.12744,67926.92,2024-05-31 14:30:00
68210.82,68265.73,68130.77,258.46532,68136.0,2024-05-31 14:00:00
68175.0,68310.9,68165.18,300.47273,68210.82,2024-05-31 13:30:00
68364.01,68364.01,68075.99,525.15386,68174.99,2024-05-31 13:00:00
68272.0,68431.88,68250.96,432.741,68364.01,2024-05-31 12:30:00
68391.65,68408.93,68225.52,273.10812,68272.0,2024-05-31 12:00:00
68442.72,68456.23,68256.29,271.53627,68391.64,2024-05-31 11:30:00
68379.24,68459.0,68294.25,309.96627,68442.72,2024-05-31 11:00:00
68516.59,68516.59,68290.0,324.02179,68379.25,2024-05-31 10:30:00
68520.0,68584.62,68486.0,387.99587,68516.59,2024-05-31 10:00:00
68535.81,68654.33,68520.0,229.95837,68520.0,2024-05-31 09:30:00
68504.0,68628.39,68487.95,204.14409,68535.81,2024-05-31 09:00:00
68539.99,68559.23,68494.0,119.35553,68504.01,2024-05-31 08:30:00
68524.09,68594.0,68500.0,138.72067,68539.99,2024-05-31 08:00:00
68439.99,68729.73,68430.0,600.46586,68524.09,2024-05-31 07:30:00
68516.49,68552.36,68314.35,306.77842,68440.0,2024-05-31 07:00:00
68460.01,68626.2,68420.0,317.5313,68516.49,2024-05-31 06:30:00
68330.0,68465.39,68274.0,226.28576,68460.0,2024-05-31 06:00:00
68352.17,68444.0,68306.86,218.69125,68330.01,2024-05-31 05:30:00
68449.31,68483.62,68334.19,200.45584,68352.17,2024-05-31 05:00:00
68314.93,68518.86,68251.0,218.47524,68449.3,2024-05-31 04:30:00
68364.01,68383.33,68287.13,142.91785,68314.93,2024-05-31 04:00:00
68416.75,68438.99,68241.79,250.43154,68364.01,2024-05-31 03:30:00
68375.61,68534.0,68359.94,170.4348,68416.76,2024-05-31 03:00:00
68475.99,68500.0,68324.0,232.13891,68375.6,2024-05-31 02:30:00
68453.99,68538.83,68350.28,344.94602,68475.99,2024-05-31 02:00:00
68653.02,68657.41,68050.01,1114.462,68453.99,2024-05-31 01:30:00
68959.25,69070.0,68435.0,1002.70348,68653.02,2024-05-31 01:00:00
69360.13,69366.46,68900.69,630.23009,68959.26,2024-05-31 00:30:00
69285.26,69370.0,69109.89,518.08604,69360.13,2024-05-31 00:00:00
69315.1,69420.0,69084.0,858.94292,69285.25,2024-05-30 23:30:00
69015.0,69500.0,69014.99,1935.44841,69315.1,2024-05-30 23:00:00
68676.0,69123.45,68664.0,1103.81873,69014.99,2024-05-30 22:30:00
68427.19,68691.64,68400.0,576.95148,68676.0,2024-05-30 22:00:00
68530.77,68600.0,68384.0,411.48792,68427.18,2024-05-30 21:30:00
68424.01,68612.0,68367.65,911.26349,68530.76,2024-05-30 21:00:00
68359.6,68460.84,68144.0,638.09219,68424.0,2024-05-30 20:30:00
68671.02,68756.41,68256.29,758.51827,68359.6,2024-05-30 20:00:00
68623.99,68826.31,68472.35,1274.59558,68671.02,2024-05-30 19:30:00
68200.0,68678.76,68063.99,1286.35302,68623.99,2024-05-30 19:00:00
68133.34,68366.11,68050.0,562.81196,68200.01,2024-05-30 18:30:00
